0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Target
0.3100062,-0.093864724,0.3538029,-0.1405812,0.028724601,0.07414704,-0.1022801,0.21880952,-0.086413674,-0.2672994,-0.12785377,0.17036758,0.6794088,0.04709722,0.11613256,0.24536754,-0.032158036,-0.10638156,0.36953163,-0.06574657,-0.1546063,0.09510839,-0.13555732,0.023539577,0.20093755,0.33919024,-0.18202929,-0.04593064,0.059441518,0.022145228,0.071313396,-0.07722622,-0.19811311,0.13273703,0.12973006,-0.35809547,-0.393032,-0.20907564,0.13580054,0.14237516,-0.039165415,0.044563048,-0.048887357,-0.2197204,0.019529209,0.42087403,-0.055260513,-0.10948712,-0.2211365,-0.11269727,-0.21191876,-0.14871505,-0.17818657,0.22867356,-0.22947428,0.0109394975,0.058797617,-0.038777094,0.09123915,0.07144956,0.071020946,0.079695955,-0.20474076,0.21113062,-0.05273927,0.22744897,0.011616817,0.17026713,-0.20586082,0.1323645,0.11410393,-0.15188788,0.31214276,0.19726829,-0.043512605,-0.12118367,0.0101232445,0.43431532,0.25373653,0.09532132,0.48532805,0.2818557,-0.121352576,-0.0008992939,0.02925265,0.21668056,-0.20425607,-0.05771474,0.060584344,-0.09772799,0.31880167,0.50081927,-0.33509105,-0.6622935,0.118870735,-0.13675782,-0.08110827,0.24087556,-0.25899768,0.14186221,1
0.28558174,-0.08857109,0.32208914,-0.12121602,0.022010174,0.06837751,-0.100296974,0.20104477,-0.08188618,-0.24685872,-0.11650316,0.15340619,0.62321186,0.04041592,0.10636826,0.22425705,-0.026349165,-0.097567335,0.34937134,-0.057117604,-0.1381345,0.08352286,-0.12699339,0.020705001,0.18311301,0.31001425,-0.16262473,-0.049170952,0.057237554,0.019395318,0.06906006,-0.077039495,-0.1729873,0.12525968,0.11605768,-0.32575148,-0.36022145,-0.18634051,0.12219314,0.12841745,-0.043820083,0.042846337,-0.047821965,-0.20206049,0.015287566,0.38524675,-0.044840075,-0.097230405,-0.20031801,-0.10932408,-0.20417856,-0.1293282,-0.16748539,0.21049905,-0.21340623,0.0073205596,0.056758747,-0.038288016,0.08953203,0.057609126,0.06649031,0.06737157,-0.1838726,0.19254711,-0.049020022,0.20607322,0.006047235,0.16231292,-0.18549664,0.12628739,0.109793104,-0.14323495,0.29159752,0.18070024,-0.039062314,-0.106658265,0.009969951,0.40275246,0.22784492,0.085097946,0.44590276,0.2659242,-0.10861662,-0.0023740593,0.029741809,0.19473271,-0.18836449,-0.05097118,0.05710309,-0.088134795,0.2911471,0.45956752,-0.30152023,-0.61323476,0.10484296,-0.12536122,-0.073618256,0.22129227,-0.23224182,0.12564088,1
0.29190674,-0.09000171,0.3304863,-0.12918073,0.025435207,0.06934009,-0.09535728,0.20425077,-0.08071277,-0.25127676,-0.121119924,0.15820234,0.6357772,0.042797793,0.10671542,0.22888839,-0.030010961,-0.09998717,0.34589747,-0.058664635,-0.14535616,0.088907026,-0.13125084,0.021975627,0.18644787,0.31869385,-0.16806388,-0.047420908,0.057141293,0.018572187,0.06872923,-0.07365108,-0.17935532,0.12612532,0.119917184,-0.33311513,-0.36645186,-0.19357969,0.1275446,0.13525046,-0.03738941,0.04180774,-0.04598302,-0.20558679,0.017912256,0.39233604,-0.051247057,-0.10135392,-0.2067964,-0.10768166,-0.20393611,-0.13775258,-0.17027152,0.2139832,-0.2163605,0.009231407,0.05701196,-0.035427224,0.08700451,0.0641653,0.06403039,0.072015576,-0.18850446,0.19919984,-0.048588116,0.2148875,0.010079987,0.16071461,-0.18790942,0.12609448,0.106729604,-0.14196493,0.29528484,0.18520232,-0.04351437,-0.111584395,0.010497477,0.41114524,0.23743784,0.08858464,0.45355895,0.26913393,-0.11157385,-0.0032371168,0.0281266,0.20097484,-0.19023716,-0.050885003,0.0558238,-0.0901508,0.29953215,0.47072256,-0.31401318,-0.62386817,0.10740193,-0.12724783,-0.07447148,0.22743678,-0.24157526,0.13179572,1
0.33025017,-0.101663135,0.3733361,-0.14785692,0.026358925,0.07842639,-0.108838335,0.23662919,-0.09445099,-0.28042802,-0.13650686,0.1802389,0.71815276,0.046805635,0.12254739,0.26182953,-0.033343066,-0.115387574,0.39385244,-0.067886315,-0.16237658,0.09867422,-0.14314109,0.0214937,0.21028204,0.3589631,-0.19223972,-0.05038495,0.061338816,0.021224074,0.07318179,-0.07866045,-0.20537859,0.1425345,0.13987507,-0.37630972,-0.41746372,-0.22331293,0.14306018,0.14705762,-0.039604187,0.04755597,-0.054124195,-0.23065287,0.01974609,0.44512728,-0.060617514,-0.11268774,-0.23330791,-0.12598938,-0.22449067,-0.1563291,-0.18613288,0.24077542,-0.24394366,0.016410932,0.0637042,-0.04084965,0.0968705,0.07486273,0.07557307,0.08022065,-0.21790484,0.22438794,-0.05119641,0.24459498,0.012967103,0.18059371,-0.22090617,0.13961643,0.119803905,-0.16468434,0.33199486,0.21007456,-0.046339884,-0.13127656,0.012903432,0.46057442,0.26753807,0.09988752,0.516329,0.30276948,-0.13155855,-0.0050548953,0.033741325,0.22903612,-0.21418117,-0.05422655,0.064985424,-0.10254225,0.34181616,0.5302535,-0.35374117,-0.70456815,0.13009576,-0.14531785,-0.084099956,0.2535905,-0.27257365,0.15176924,1
0.32722226,-0.10073039,0.36875126,-0.14179918,0.02545058,0.07831641,-0.110863365,0.23068926,-0.09125377,-0.27899683,-0.13551873,0.17573051,0.7105433,0.04719322,0.11866363,0.25536647,-0.031466853,-0.11258384,0.39302737,-0.06555238,-0.16013783,0.09678668,-0.14638299,0.023554122,0.20905258,0.3527983,-0.18550473,-0.054451775,0.06243986,0.022052944,0.07637512,-0.083305866,-0.19739647,0.14185537,0.13409331,-0.3710435,-0.41034186,-0.2144559,0.1424537,0.14780152,-0.044196144,0.04670157,-0.053394284,-0.22791868,0.019334972,0.43829694,-0.055400923,-0.11202674,-0.2301646,-0.1229613,-0.23035638,-0.15129295,-0.18967581,0.23866874,-0.24199551,0.011694454,0.06543344,-0.04266553,0.10039064,0.06916393,0.07396677,0.077237874,-0.21177147,0.2235966,-0.05471182,0.23790683,0.009920314,0.18312596,-0.21129861,0.14171112,0.12071022,-0.16013029,0.3326641,0.20616587,-0.04870677,-0.1247187,0.013701146,0.45976686,0.2621263,0.09725049,0.50835705,0.30280635,-0.12399922,-0.005661724,0.033634447,0.22278224,-0.21207048,-0.056044918,0.06533288,-0.10096933,0.33410072,0.5248714,-0.3484392,-0.69881165,0.11948395,-0.14392358,-0.08317383,0.25156134,-0.2679248,0.14611638,1
0.3263215,-0.10061568,0.3662539,-0.13922505,0.02535009,0.07750078,-0.11310471,0.23032323,-0.09305324,-0.2779661,-0.1316714,0.17522861,0.7085099,0.04687179,0.12131152,0.2547527,-0.032394215,-0.112581514,0.39433998,-0.06589149,-0.15890424,0.09441205,-0.14395662,0.022176864,0.20664585,0.35165003,-0.18413584,-0.056132216,0.064085886,0.02214537,0.07559089,-0.08429139,-0.19841805,0.14207315,0.13350813,-0.3705426,-0.40849924,-0.21451664,0.1410191,0.14582048,-0.048561353,0.045317385,-0.054730766,-0.22925673,0.016518198,0.43706733,-0.054601025,-0.10972823,-0.22678821,-0.12485248,-0.23008244,-0.14844564,-0.18688227,0.23877127,-0.2419616,0.011582978,0.064389765,-0.04157257,0.101289414,0.06620579,0.07367442,0.076234646,-0.21007288,0.21916704,-0.05293739,0.23763302,0.008977346,0.18260661,-0.21259691,0.14086848,0.123721704,-0.1621459,0.33054066,0.20595098,-0.04690281,-0.123751454,0.012153527,0.45846203,0.26065806,0.09782488,0.5080053,0.30265144,-0.12407947,-0.002218431,0.032862347,0.22127019,-0.21137945,-0.055666547,0.06666619,-0.099688925,0.33128697,0.5223959,-0.34505075,-0.69669104,0.121524334,-0.1436161,-0.08320333,0.24968526,-0.26565972,0.14466277,1
0.3657354,-0.11089863,0.41362107,-0.15764132,0.031677976,0.09182225,-0.1213121,0.25590926,-0.10176131,-0.31321275,-0.15264377,0.19504684,0.7913649,0.05365568,0.13038653,0.28481922,-0.035250768,-0.12319061,0.4352445,-0.07372583,-0.1788231,0.11037205,-0.16378917,0.029337782,0.23487918,0.39783415,-0.21151662,-0.056835964,0.07095307,0.02025828,0.088240065,-0.08911757,-0.21940607,0.1551581,0.14750132,-0.40938315,-0.45691395,-0.24318092,0.15508994,0.16837108,-0.047772978,0.05329862,-0.053892564,-0.2500271,0.027392982,0.4891953,-0.059668787,-0.1287122,-0.26063547,-0.13249464,-0.25655872,-0.16894922,-0.21535559,0.26678005,-0.2707449,0.010060071,0.07406431,-0.04512468,0.10980768,0.077246785,0.08088428,0.08946882,-0.23567829,0.25122687,-0.06480488,0.26232228,0.009740582,0.20094123,-0.23102033,0.15675925,0.13014516,-0.17688468,0.3740519,0.2298869,-0.051405303,-0.1340472,0.016481796,0.51558155,0.29124036,0.11218597,0.5628444,0.33497167,-0.13918275,-0.008219071,0.03750311,0.24544948,-0.23751831,-0.06510036,0.066674605,-0.11262254,0.37313163,0.58575183,-0.38977712,-0.7792498,0.13382995,-0.15713069,-0.094770186,0.28001744,-0.30162913,0.16354346,1
0.3562533,-0.123690605,0.40071344,-0.17438364,0.03194964,0.085288964,-0.09914378,0.2614867,-0.1008866,-0.29017046,-0.13728593,0.20384191,0.7625476,0.043748345,0.13757963,0.28907356,-0.04216312,-0.11908415,0.4067724,-0.07423096,-0.17876723,0.10342507,-0.12823097,0.007446751,0.23943084,0.38418913,-0.22705851,-0.03661519,0.07272988,0.031821966,0.06697517,-0.06829682,-0.24554762,0.15130799,0.16788378,-0.39488605,-0.44492045,-0.24542305,0.1415739,0.13484238,-0.032687545,0.051270187,-0.061069317,-0.2450078,0.03224707,0.47871062,-0.087396145,-0.12451364,-0.24616018,-0.13006121,-0.20670897,-0.17497696,-0.17230111,0.24968885,-0.24987197,0.03465469,0.05592543,-0.041381165,0.08702496,0.09885739,0.08919872,0.0975026,-0.24299186,0.22387044,-0.03775398,0.26976195,0.015980627,0.16954486,-0.24374647,0.13280927,0.12390806,-0.18196587,0.3461995,0.22504295,-0.038053878,-0.1561691,0.013219005,0.47203425,0.28986523,0.10743608,0.54913884,0.30100688,-0.1533718,-0.009461099,0.03194062,0.24995247,-0.2228823,-0.060116503,0.058793657,-0.11901154,0.37626228,0.5550452,-0.37512895,-0.7371484,0.16261369,-0.15961762,-0.08791093,0.25599393,-0.29360157,0.17322518,1
0.32590643,-0.095817454,0.3656493,-0.14672944,0.032277565,0.08237489,-0.10230442,0.22804461,-0.08844807,-0.27689144,-0.13754871,0.1766663,0.70275253,0.04872079,0.12072859,0.2581747,-0.03238255,-0.10686264,0.376263,-0.06547832,-0.16115414,0.102277644,-0.13636164,0.025249088,0.20868547,0.35750797,-0.18808752,-0.042561192,0.05679432,0.02068941,0.0763722,-0.07664433,-0.20667656,0.13582186,0.13467027,-0.36911616,-0.40558884,-0.21611273,0.13823189,0.14909531,-0.035632085,0.049270153,-0.045860842,-0.22239228,0.024756173,0.4361905,-0.057289507,-0.1188919,-0.23151083,-0.115486026,-0.21903564,-0.15583025,-0.1871749,0.23387055,-0.23886986,0.009475134,0.06111355,-0.035440262,0.09131918,0.080866426,0.0738732,0.08473734,-0.21487872,0.22220182,-0.055585485,0.23247106,0.01399922,0.17512862,-0.21089989,0.13484736,0.113358706,-0.15506211,0.32740265,0.2059788,-0.047104985,-0.12500064,0.0065959827,0.45146516,0.2657173,0.094928086,0.49840906,0.28871107,-0.12619917,-0.00927903,0.028863393,0.22538143,-0.21296225,-0.06285501,0.052729484,-0.104847156,0.33508524,0.5170798,-0.35102168,-0.6815603,0.11877289,-0.13566588,-0.0863687,0.25115106,-0.272005,0.15004791,0
0.32032442,-0.09769721,0.36111915,-0.1371389,0.023476413,0.0755047,-0.11115083,0.22521077,-0.09185792,-0.27395284,-0.132106,0.17086108,0.69712573,0.045857575,0.11828731,0.25077298,-0.03079353,-0.11359456,0.38928902,-0.0656301,-0.15652816,0.093778424,-0.14410268,0.02317605,0.20285639,0.34667444,-0.18053998,-0.054316893,0.061791215,0.0209276,0.07278207,-0.08340832,-0.19380145,0.13813645,0.13016827,-0.36587465,-0.40288186,-0.21181406,0.13910717,0.14310627,-0.04595116,0.043951895,-0.05307379,-0.22559105,0.016185394,0.43023983,-0.05353851,-0.10740033,-0.22519112,-0.122671604,-0.22438264,-0.14764798,-0.186366,0.23462775,-0.24016778,0.01039068,0.06378981,-0.042890813,0.10005404,0.06511342,0.07241713,0.075250134,-0.20695817,0.2158156,-0.054883484,0.2326838,0.009350149,0.18035883,-0.21201247,0.13952729,0.11925452,-0.16013648,0.32469904,0.20205294,-0.046736766,-0.12077984,0.010821689,0.45081043,0.2559399,0.09481234,0.502272,0.2980953,-0.123319834,-0.0016177127,0.03476995,0.21948507,-0.21056303,-0.055230875,0.06704392,-0.09724483,0.32481965,0.5148125,-0.34071016,-0.6878543,0.12023674,-0.14162366,-0.08294641,0.24813122,-0.26238704,0.14304046,1
